taxonName,subtype,geographyName,geographyIso2,eventDescription,eventStartDate,hostName,taxonRank,caseCount,deathCount
"""H5N1 subtype""","""H5N1""","""Madison Memorial Hospital""","""US""","""Wild red fox (Vulples vulpes). Clinical signs included abnormal behavior. ""","""2022-09-20""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Pueblo County Sheriff's Office""","""US""","""Wild red fox (Vulpes vulpes). Samples collected from a wildlife mortality. ""","""2023-01-24""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Alamosa County Sheriff's Office""","""US""","""Wild red fox (Vulpes vulpes). Samples were collected from a wildlife mortality. ""","""2022-12-27""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Thermopolis Police Department""","""US""","""Wild red fox (Vulpes vulpes). Samples were collected from a mortality event. ""","""2023-01-08""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Madison Police Department - Central District""","""US""","""Wild red fox (Vulpes vulpes).""","""2023-01-09""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Madison County Sheriff's Office""","""US""","""Wild red fox (Vulpes vulpes).""","""2022-12-02""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Spink County Sheriff Department""","""US""","""Wild red fox (Vulpes vulpes). ""","""2022-12-07""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""North Cayuga Street Bridge""","""US""","""Wild red fox ( Vulpes vulpes).""","""2022-10-20""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Carroll Park""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""West Bay City""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-15""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Anvil Mountain Correctional Center""","""US""","""--Wild Red fox (Vulpes vulpes).""","""2022-06-13""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Anvil Mountain Correctional Center""","""US""","""--Wild Red fox (Vulpes vulpes). This HPAI H5N1 2.3.4.4b strain contains at least one internal gene of North American wild bird lineage.""","""2022-06-13""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Island Park""","""US""","""Wild red foxes (Vulpes vulpes).""","""2022-09-19""","""Vulpes vulpes""","""Mammalia""",4,4
"""H5N1 subtype""","""H5N1""","""Anvil Mountain Correctional Center""","""US""","""--Wild Red fox (Vulpes vulpes).""","""2022-06-13""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Carroll Park""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Gladwin City Hall""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-14""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""West Bay City""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-15""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Interchange 23""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-26""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Lake Isabelle""","""US""","""--Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Lake Hiawatha""","""US""","""--Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Veterans Memorial Park""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-06-08""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Cascade Crossings Mall""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-31""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Rex""","""US""","""--Wild red fox kit (Vulpes vulpes).""","""2022-06-15""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Snipe Point""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Interchange 171""","""US""","""--Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-19""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Jefferson County Fairgrounds""","""US""","""--Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-11""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Super 8 Madison East""","""US""","""--Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-12""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Assumption Cemetery""","""US""","""--Wild red fox kit (Vulpes vulpes).""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Country Acres Mobile Home Park""","""US""","""--Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-13""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Coleman Museum""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Blue Lake Water Treatment Facility""","""US""","""--Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-29""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Tatley Meadows""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Midland Station""","""US""","""--Wild red foxes (Vulpes vulpes).""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",2,"""NA"""
"""H5N1 subtype""","""H5N1""","""Westerburg Memorial Park""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-06-05""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Sky Crest Cabins""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Heritage Christian Academy""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-19""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Cedar Lake""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Lake McKusick""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Grant Regional Health Center""","""US""","""--Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-06""","""Vulpes vulpes""","""Mammalia""",2,1
"""H5N1 subtype""","""H5N1""","""Friendship 2WP745 Dam""","""US""","""--Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-03""","""Vulpes vulpes""","""Mammalia""",2,"""NA"""
"""H5N1 subtype""","""H5N1""","""Lofts On Pearl""","""US""","""--Wild red foxes (Vulpes vulpes).""","""2022-04-27""","""Vulpes vulpes""","""Mammalia""",2,"""NA"""
"""H5N1 subtype""","""H5N1""","""Lehman Alternative Community School""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-04-11""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Canton Town Hall""","""US""","""--Wild red foxes (Vulpes vulpes).""","""2022-04-15""","""Vulpes vulpes""","""Mammalia""",2,"""NA"""
"""H5N1 subtype""","""H5N1""","""City of Lockport""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Tipton Middle School""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-11""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Snipe Point""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Church in the Wind""","""US""","""--Wild red fox (Vulpes vulpes).""","""2022-05-20""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Woodland Christian School""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-19""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Wautoma Pond""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-24""","""Vulpes vulpes""","""Mammalia""",1,"""NA"""
"""H5N1 subtype""","""H5N1""","""Jefferson Junction""","""US""","""--Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-09""","""Vulpes vulpes""","""Mammalia""",2,1
"""H5N1 subtype""","""H5N1""","""Lapeer Medical Associates""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-22""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Edison School""","""US""","""--Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-22""","""Vulpes vulpes""","""Mammalia""",2,1
"""H5N1 subtype""","""H5N1""","""Emmett KOA Campgrounds""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-22""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Concord Cemetery""","""US""","""--Wild red fox kit (Vulpes vulpes).""","""2022-05-06""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Anoka Church""","""US""","""--Wild red fox kit (Vulpes vulpes).""","""2022-04-22""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Calvary Christian Academy""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-05-05""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""Woodland Christian School""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-19""","""Vulpes vulpes""","""Mammalia""","""NA""",1
"""H5N1 subtype""","""H5N1""","""Wautoma Pond""","""US""","""--Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.""","""2022-04-24""","""Vulpes vulpes""","""Mammalia""","""NA""",1
"""H5N1 subtype""","""H5N1""","""Edgewater Hotel""","""CA""","""Cluster : Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage""","""2022-05-21""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Cluster (racoon) : Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Cluster (racoon, skunk) : Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage
Cluster (feral cat, red foxes) : Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage
""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Cluster (racoon, skunk) : Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage
Cluster (feral cats, red foxes) : Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage
""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""NA""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""NA""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",2,2
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Cluster (racoon) : Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",2,2
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Cluster (racoon, skunk) : Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage
Cluster (feral cat, red foxes) : Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage
""","""2023-01-01""","""Vulpes vulpes""","""Mammalia""",2,2
"""H5N1 subtype""","""H5N1""","""Trout Creek""","""CA""","""Neurologic wild red fox kits. Both had the same cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-12""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Neepawa""","""CA""","""- Neurologic wild red fox kits. Both had the same cluster. 

Cluster: Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage""","""2022-04-28""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Maple""","""CA""","""- Neurologic wild red fox kit. 

Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-15""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Morris River""","""CA""","""- Neurologic wild red fox kits. 

Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage""","""2022-05-08""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Carney Hill""","""CA""","""- Neurologic wild red fox kits. Both had the same cluster.

Cluster: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage""","""2022-05-08""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Coles Creek""","""CA""","""Neurologic wild red fox kits""","""2022-05-16""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Lot 54""","""CA""","""Neurologic wild red fox kit""","""2022-05-18""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Admiral Lake""","""CA""","""Found dead red fox kit""","""2022-05-09""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Hopewell Creek""","""CA""","""- Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-25""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Hopewell Creek""","""CA""","""NA""","""2022-04-25""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Lagoon City""","""CA""","""Neurologic red fox kits. Both animals had the same cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-27""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Everton""","""CA""","""- Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-05-10""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Little Horse Lake""","""CA""","""- Cluster: Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage""","""2022-05-27""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""District électoral de la Baie""","""CA""","""NA""","""2022-06-13""","""Vulpes vulpes""","""Mammalia""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""The Prince George Hotel Crown Service Room Cb""","""CA""","""Location: Cape Breton
Fully Eurasian lineage""","""2022-06-28""","""Vulpes vulpes""","""Mammalia""",1,1
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Multiple locations in Southern and Eastern Ontario
Cluster: Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-03""","""Vulpes vulpes""","""Mammalia""",3,3
"""H5N1 subtype""","""H5N1""","""The Omni King Edward Hotel""","""CA""","""Multiple locations in Southern and Eastern Ontario
Reassortment EU&NA.  Gene segments PB2, PB1, PA and NP belonging to North American lineage and gene segments HA, NA, M and NS belonging to Eurasian lineage""","""2022-04-03""","""Vulpes vulpes""","""Mammalia""",3,3
"""H5N1 subtype""","""H5N1""","""James MacDonald Bridge""","""CA""","""Multiple locations in Alberta: Leduc, Tofield, Provost, Warner, Thorhild, Okotoks, Edmonton, Lac la Biche, St. Paul
Clusters: Gene segments PB2 and NP belonging to North American lineage and gene segments PB1, PA, HA, NA, M and NS belonging to Eurasian lineage (5 skunks and 1 red fox)
                 Gene segments PB2, PB1, NP and NS belonging to North American lineage and gene segments PA, HA, NA and M belonging to Eurasian lineage (7 skunks and 2 red foxes)""","""2022-05-11""","""Vulpes vulpes""","""Mammalia""",3,"""NA"""
