data,yearMonth,geo,species,flu,monthlyCases
"""FluNet""","""2006-1""","""Denmark""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-1""","""Australia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-1""","""Brazil""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-1""","""Iceland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-1""","""Romania""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-1""","""Argentina""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-1""","""Chile""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-1""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-1""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-10""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",214
"""FluNet""","""2006-10""","""China""","""Homo sapiens""","""Influenza A virus""",112
"""FluNet""","""2006-10""","""Chile""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2006-10""","""Thailand""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2006-10""","""Philippines""","""Homo sapiens""","""Influenza A virus""",30
"""FluNet""","""2006-10""","""Argentina""","""Homo sapiens""","""Influenza A virus""",25
"""FluNet""","""2006-10""","""Colombia""","""Homo sapiens""","""Influenza A virus""",20
"""FluNet""","""2006-10""","""Mexico""","""Homo sapiens""","""Influenza A virus""",17
"""FluNet""","""2006-10""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2006-10""","""Canada""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2006-10""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-10""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-10""","""Peru""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-10""","""Australia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-10""","""Turkey""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-10""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-10""","""Morocco""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-10""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-10""","""Norway""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-10""","""Egypt""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-10""","""Sweden""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-10""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-10""","""Israel""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-10""","""Japan""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-10""","""Brazil""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-11""","""Canada""","""Homo sapiens""","""Influenza A virus""",87
"""FluNet""","""2006-11""","""China""","""Homo sapiens""","""Influenza A virus""",68
"""FluNet""","""2006-11""","""Egypt""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2006-11""","""Sweden""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2006-11""","""Philippines""","""Homo sapiens""","""Influenza A virus""",21
"""FluNet""","""2006-11""","""Thailand""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2006-11""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2006-11""","""Morocco""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2006-11""","""Chile""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-11""","""Japan""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2006-11""","""Mexico""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-11""","""Colombia""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-11""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-11""","""Brazil""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2006-11""","""Australia""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2006-11""","""Norway""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-11""","""Czechia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-11""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-11""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-11""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-11""","""France""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-11""","""Peru""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-11""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-11""","""Argentina""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-11""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-11""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-11""","""Israel""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-11""","""Greece""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-11""","""Turkey""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-12""","""China""","""Homo sapiens""","""Influenza A virus""",560
"""FluNet""","""2006-12""","""Canada""","""Homo sapiens""","""Influenza A virus""",531
"""FluNet""","""2006-12""","""Egypt""","""Homo sapiens""","""Influenza A virus""",98
"""FluNet""","""2006-12""","""Israel""","""Homo sapiens""","""Influenza A virus""",85
"""FluNet""","""2006-12""","""Sweden""","""Homo sapiens""","""Influenza A virus""",78
"""FluNet""","""2006-12""","""Norway""","""Homo sapiens""","""Influenza A virus""",68
"""FluNet""","""2006-12""","""Morocco""","""Homo sapiens""","""Influenza A virus""",61
"""FluNet""","""2006-12""","""France""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2006-12""","""Japan""","""Homo sapiens""","""Influenza A virus""",27
"""FluNet""","""2006-12""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2006-12""","""Philippines""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-12""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2006-12""","""Greece""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2006-12""","""Mexico""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-12""","""Turkey""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-12""","""Romania""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-12""","""Chile""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2006-12""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-12""","""Italy""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-12""","""Germany""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-12""","""Australia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-12""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-12""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-12""","""Czechia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-12""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-12""","""Portugal""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-12""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-12""","""Kenya""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-12""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-12""","""Colombia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-2""","""Japan""","""Homo sapiens""","""Influenza A virus""",1019
"""FluNet""","""2006-2""","""China""","""Homo sapiens""","""Influenza A virus""",465
"""FluNet""","""2006-2""","""Norway""","""Homo sapiens""","""Influenza A virus""",212
"""FluNet""","""2006-2""","""France""","""Homo sapiens""","""Influenza A virus""",168
"""FluNet""","""2006-2""","""Spain""","""Homo sapiens""","""Influenza A virus""",132
"""FluNet""","""2006-2""","""Sweden""","""Homo sapiens""","""Influenza A virus""",104
"""FluNet""","""2006-2""","""Italy""","""Homo sapiens""","""Influenza A virus""",49
"""FluNet""","""2006-2""","""Portugal""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2006-2""","""Latvia""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2006-2""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",21
"""FluNet""","""2006-2""","""Germany""","""Homo sapiens""","""Influenza A virus""",21
"""FluNet""","""2006-2""","""Finland""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2006-2""","""Egypt""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2006-2""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2006-2""","""Israel""","""Homo sapiens""","""Influenza A virus""",15
"""FluNet""","""2006-2""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2006-2""","""Thailand""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2006-2""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2006-2""","""Romania""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2006-2""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2006-2""","""Greece""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-2""","""Turkey""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-2""","""Czechia""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-2""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2006-2""","""Philippines""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-2""","""Senegal""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-2""","""Iceland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-2""","""Argentina""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-2""","""Poland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-2""","""Brazil""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-2""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-2""","""Denmark""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-2""","""Colombia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""China""","""Homo sapiens""","""Influenza A virus""",503
"""FluNet""","""2006-3""","""Norway""","""Homo sapiens""","""Influenza A virus""",380
"""FluNet""","""2006-3""","""Japan""","""Homo sapiens""","""Influenza A virus""",361
"""FluNet""","""2006-3""","""Spain""","""Homo sapiens""","""Influenza A virus""",217
"""FluNet""","""2006-3""","""Sweden""","""Homo sapiens""","""Influenza A virus""",169
"""FluNet""","""2006-3""","""France""","""Homo sapiens""","""Influenza A virus""",84
"""FluNet""","""2006-3""","""Germany""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2006-3""","""Turkey""","""Homo sapiens""","""Influenza A virus""",49
"""FluNet""","""2006-3""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",45
"""FluNet""","""2006-3""","""Italy""","""Homo sapiens""","""Influenza A virus""",44
"""FluNet""","""2006-3""","""Latvia""","""Homo sapiens""","""Influenza A virus""",43
"""FluNet""","""2006-3""","""Finland""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2006-3""","""Egypt""","""Homo sapiens""","""Influenza A virus""",34
"""FluNet""","""2006-3""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2006-3""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2006-3""","""Romania""","""Homo sapiens""","""Influenza A virus""",23
"""FluNet""","""2006-3""","""Israel""","""Homo sapiens""","""Influenza A virus""",18
"""FluNet""","""2006-3""","""Denmark""","""Homo sapiens""","""Influenza A virus""",17
"""FluNet""","""2006-3""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2006-3""","""Croatia""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2006-3""","""Peru""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2006-3""","""Iceland""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2006-3""","""Greece""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-3""","""Czechia""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-3""","""Brazil""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-3""","""Portugal""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-3""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-3""","""Poland""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-3""","""Thailand""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-3""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-3""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-3""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-3""","""Colombia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-3""","""Australia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-3""","""South Africa""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""Mexico""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""Argentina""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-3""","""Philippines""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Norway""","""Homo sapiens""","""Influenza A virus""",328
"""FluNet""","""2006-4""","""China""","""Homo sapiens""","""Influenza A virus""",206
"""FluNet""","""2006-4""","""Japan""","""Homo sapiens""","""Influenza A virus""",117
"""FluNet""","""2006-4""","""Sweden""","""Homo sapiens""","""Influenza A virus""",107
"""FluNet""","""2006-4""","""Thailand""","""Homo sapiens""","""Influenza A virus""",62
"""FluNet""","""2006-4""","""Germany""","""Homo sapiens""","""Influenza A virus""",46
"""FluNet""","""2006-4""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",31
"""FluNet""","""2006-4""","""Latvia""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2006-4""","""Finland""","""Homo sapiens""","""Influenza A virus""",25
"""FluNet""","""2006-4""","""France""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2006-4""","""Iceland""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2006-4""","""Brazil""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2006-4""","""Peru""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-4""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-4""","""Romania""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-4""","""Italy""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2006-4""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2006-4""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2006-4""","""Spain""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-4""","""Greece""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2006-4""","""Croatia""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-4""","""Denmark""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2006-4""","""South Africa""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2006-4""","""Chile""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-4""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-4""","""Israel""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2006-4""","""Uruguay""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-4""","""Philippines""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-4""","""Poland""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2006-4""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-4""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-4""","""Turkey""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2006-4""","""Colombia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Argentina""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Czechia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Mexico""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2006-4""","""Kenya""","""Homo sapiens""","""Influenza A virus""",1
